link,strikethrough_price,sold_price,property_type,address,date,lat,long
/on/etobicoke-real-estate/21-halesia-dr/home/b1DBW7RvkrQ7qlAp/,"$305,000","$305,000",Detached,"21 Halesia Dr , Etobicoke - West Humber-Clairville",2007-12-05,43.7324694,-79.60680669999999
/on/etobicoke-real-estate/ph-03-2067-lake-shore-blvd-w/home/EeVbOYErze5yx2P0/,"$699,000","$650,000",Condo Apt,"Ph 03 - 2067 Lake Shore Blvd , Etobicoke - Mimico",2007-12-04,43.6305531,-79.4755778
/on/etobicoke-real-estate/39-bethnal-ave/home/0Zaw5YonlOl3n961/,"$499,000","$482,500",Detached,"39 Bethnal Ave , Etobicoke - Stonegate-Queensway",2007-12-04,43.6368331,-79.4962228
/on/etobicoke-real-estate/1372-islington-ave/home/owJKR7PREWMYXeLP/,"$749,000","$735,000",Detached,"1372 Islington Ave , Etobicoke - Princess-Rosethorn",2007-12-04,43.6539797,-79.5280712
/on/etobicoke-real-estate/9-amberwood-rd/home/N0A9X3j2WLm3vgxV/,"$424,900","$411,000",Detached,"9 Amberwood Rd , Etobicoke - Eringate-Centennial-West Deane",2007-12-04,43.6604627,-79.5672354
/on/etobicoke-real-estate/72-prince-george-dr/home/dXawjy4koDBYrR18/,"$775,000","$820,000",Detached,"72 Prince George Dr , Etobicoke - Princess-Rosethorn",2007-12-04,43.66836000000001,-79.54489699999999
/on/etobicoke-real-estate/86-allanbrooke-dr/home/weQp5yOBNLBYd0ZE/,"$658,000","$665,000",Detached,"86 Allanbrooke Dr , Etobicoke - Kingsway South",2007-12-04,43.6545052,-79.52082759999999
/on/etobicoke-real-estate/66-silverstone-dr/home/obqB176JO9w7ZajD/,"$299,000","$285,000",Detached,"66 Silverstone Dr , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-12-04,43.7468457,-79.58858289999999
/on/etobicoke-real-estate/45-twenty-seventh-st/home/6VLaGyGGxVAyW1ZD/,"$699,000","$673,000",Detached,"45 Twenty-Seventh St , Etobicoke - Long Branch",2007-12-04,43.5929468,-79.5232472
/on/etobicoke-real-estate/2807-710-humberwood-blvd/home/EeVbOYE1q6DYx2P0/,"$245,000","$237,500",Condo Apt,"2807 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",2007-12-04,43.7247822,-79.6160393
/on/etobicoke-real-estate/1609-299-mill-rd/home/MB5bO3xdA263kWVP/,"$204,800","$199,000",Condo Apt,"1609 - 299 Mill Rd , Etobicoke - Markland Wood",2007-12-04,43.6384555,-79.58207519999999
/on/etobicoke-real-estate/583-horner-ave/home/L5VXv3lJz5Oyj2q8/,"$359,900","$360,000",Detached,"583 Horner Ave , Etobicoke - Alderwood",2007-12-04,43.6002192,-79.5507138
/on/etobicoke-real-estate/1409-1300-islington-ave/home/obqB176JkPv7ZajD/,"$304,900","$302,000",Condo Apt,"1409 - 1300 Islington Ave , Etobicoke - Islington-City Centre West",2007-12-04,43.6495823,-79.5266035
/on/etobicoke-real-estate/1133-35-viking-lane/home/0MWBVyZWdPX7Kemj/,"$284,800","$282,000",Condo Apt,"1133 - 35 Viking Lane , Etobicoke - Islington-City Centre West",2007-12-03,43.6382435,-79.5362306
/on/etobicoke-real-estate/29-sunnylea-ave-e/home/b1DBW7RNlvL7qlAp/,"$779,000","$766,000",Detached,"29 Sunnylea Ave E , Etobicoke - Stonegate-Queensway",2007-12-03,43.6424271,-79.5001777
/on/etobicoke-real-estate/512-185-legion-rd-n/home/NAKv53DWMbj7MnxB/,"$269,900","$265,000",Condo Apt,"512 - 185 Legion Rd , Etobicoke - Mimico",2007-12-03,43.6246597,-79.4881868
/on/etobicoke-real-estate/409-300-manitoba-st/home/a6zqW7dVmPeY5eZE/,"$339,900","$339,000",Condo Apt,"409 - 300 Manitoba St , Etobicoke - Mimico",2007-12-03,43.6242438,-79.489324
/on/etobicoke-real-estate/86-dunedin-dr/home/L5VXv3lJzgpyj2q8/,"$1,089,000","$1,022,000",Detached,"86 Dunedin Dr , Etobicoke - Kingsway South",2007-12-03,43.6573244,-79.5116943
/on/etobicoke-real-estate/25-byworth-blvd/home/b1DBW7RvWxA7qlAp/,"$549,900","$549,900",Detached,"25 Byworth Blvd , Etobicoke - Kingsview Village-The Westway",2007-12-03,43.700094,-79.5573649
/on/etobicoke-real-estate/1005-185-legion-rd-n/home/a6zqW7dVedVY5eZE/,"$329,111","$327,000",Condo Apt,"1005 - 185 Legion Rd N , Etobicoke - Mimico",2007-12-03,43.6246597,-79.4881868
/on/etobicoke-real-estate/1603-41-markbrook-lane/home/knbq6y1rgPB7o9DA/,"$149,999","$146,000",Condo Apt,"1603 - 41 Markbrook Lane , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-12-03,43.7584391,-79.5864373
/on/etobicoke-real-estate/1111-41-markbrook-lane/home/MB5bO3x8Wzd3kWVP/,"$132,000","$124,000",Condo Apt,"1111 - 41 Markbrook Lane , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-12-03,43.7583557,-79.5866684
/on/etobicoke-real-estate/2606-380-dixon-rd/home/BXeEn7XKDqDyrPo8/,"$128,000","$117,000",Condo Apt,"2606 - 380 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2007-12-03,43.6949961,-79.5567885
/on/etobicoke-real-estate/50-government-rd/home/weQp5yOBVxbYd0ZE/,"$629,000","$620,000",Detached,"50 Government Rd , Etobicoke - Kingsway South",2007-12-03,43.6597614,-79.50757159999999
/on/etobicoke-real-estate/31-macdonald-st/home/jJKdOYroxdny54lW/,"$249,500","$225,000",Semi-Detached,"31 Macdonald St , Etobicoke - Mimico",2007-12-03,43.6103681,-79.49767299999999
/on/etobicoke-real-estate/27-allanbrooke-dr/home/0MWBVyZEnX5YKemj/,"$399,000","$419,000",Semi-Detached,"27 Allanbrooke Dr , Etobicoke - Kingsway South",2007-12-03,43.6513918,-79.5205805
/on/etobicoke-real-estate/2143-35-viking-lane/home/owJKR7PlowG7XeLP/,"$246,977","$244,977",Condo Apt,"2143 - 35 Viking Lane , Etobicoke - Islington-City Centre West",2007-12-03,43.6382435,-79.5362306
/on/etobicoke-real-estate/1477-islington-ave/home/oK8OgYBbxGwYJmG2/,"$799,000","$755,000",Detached,"1477 Islington Ave , Etobicoke - Edenbridge-Humber Valley",2007-12-03,43.6611433,-79.53028309999999
/on/etobicoke-real-estate/611-61-richview-rd/home/b1DBW7RObmx3qlAp/,"$259,000","$255,500",Condo Apt,"611 - 61 Richview Rd , Etobicoke - Humber Heights",2007-12-03,43.684081,-79.5167385
/on/etobicoke-real-estate/1008-7-michael-power-pl/home/x9w8o3mjZ42YGKjm/,"$255,000","$252,000",Condo Apt,"1008 - 7 Michael Power Pl , Etobicoke - Islington-City Centre West",2007-12-03,43.6445123,-79.52937969999999
/on/etobicoke-real-estate/27-neilson-dr/home/damgL7AVqml3Z1MW/,"$509,000","$492,500",Detached,"27 Neilson Dr , Etobicoke - Markland Wood",2007-12-03,43.629156,-79.5627841
/on/etobicoke-real-estate/33-macdonald-st/home/owJKR7PDGzG7XeLP/,"$249,500","$225,000",Semi-Detached,"33 Macdonald St , Etobicoke - Mimico",2007-12-03,43.6103629,-79.49769529999999
/on/etobicoke-real-estate/43-macdonald-st/home/b1DBW7RLWxYqlApz/,"$379,900","$374,000",Detached,"43 Macdonald St , Etobicoke - Mimico",2007-12-03,43.610237,-79.4982394
/on/etobicoke-real-estate/606-250-manitoba-st/home/2Z5BX3205EwyDar0/,"$469,880","$460,000",Condo Apt,"606 - 250 Manitoba St , Etobicoke - Mimico",2007-12-02,43.6246534,-79.48985619999999
/on/etobicoke-real-estate/218-park-lawn-rd/home/EeVbOYE2g1Byx2P0/,"$299,900","$300,000",Detached,"218 Park Lawn Rd , Etobicoke - Stonegate-Queensway",2007-12-02,43.63114640000001,-79.4916152
/on/etobicoke-real-estate/127-saturn-rd/home/BGMnKYq854b3w1Qr/,"$499,900","$531,800",Detached,"127 Saturn Rd , Etobicoke - Etobicoke West Mall",2007-12-02,43.6419402,-79.5742497
/on/etobicoke-real-estate/ph26-300-mill-rd/home/5xLkv3V4aKmyDBNr/,"$269,000","$260,000",Condo Apt,"Ph26 - 300 Mill Rd , Etobicoke - Markland Wood",2007-12-02,43.6386591,-79.5843108
/on/etobicoke-real-estate/42-hillside-ave/home/510QqypNDde3LGlV/,"$429,900","$432,000",Detached,"42 Hillside Ave , Etobicoke - Mimico",2007-12-02,43.6112653,-79.492007
/on/etobicoke-real-estate/28-greenfield-dr/home/JjAXw7QXWXXyQOzg/,"$465,000","$575,500",Detached,"28 Greenfield Dr , Etobicoke - Islington-City Centre West",2007-12-01,43.638407,-79.5468167
/on/etobicoke-real-estate/408-330-dixon-rd/home/L4KAX7N2Kwd7eRPJ/,"$78,000","$56,000",Condo Apt,"408 - 330 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2007-12-01,43.6959828,-79.55309629999999
/on/etobicoke-real-estate/909-511-the-west-mall/home/gJRv53KvVv07VPW4/,"$169,900","$169,900",Condo Apt,"909 - 511 The West Mall , Etobicoke - Etobicoke West Mall",2007-12-01,43.6505403,-79.5685931
/on/etobicoke-real-estate/1801-820-burnhamthorpe-rd/home/r56k97waArGYKRjD/,"$237,000","$233,000",Condo Apt,"1801 - 820 Burnhamthorpe Rd , Etobicoke - Markland Wood",2007-12-01,43.6396483,-79.5829184
/on/etobicoke-real-estate/1405-49-silverstone-rd/home/BDO1w3W22eK78Jg0/,"$135,900","$126,500",Condo Apt,"1405 - 49 Silverstone Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-12-01,43.7450458,-79.5872519
/on/etobicoke-real-estate/705-2087-lake-shore-blvd-w/home/oK8OgYBR2g0YJmG2/,"$319,900","$304,000",Condo Apt,"705 - 2087 Lake Shore Blvd W , Etobicoke - Mimico",2007-12-01,43.6296586,-79.4773122
/on/etobicoke-real-estate/27-leaves-terr/home/0ZxwR7Mvvrm3KabB/,"$559,000","$540,000",Freehold Townhouse,"27 Leaves Terr , Etobicoke - Stonegate-Queensway",2007-12-01,43.6276077,-79.49212779999999
/on/etobicoke-real-estate/903-15-la-rose-ave/home/jJKdOYrlzXq754lW/,"$224,900","$213,500",Condo Apt,"903 - 15 La Rose Ave , Etobicoke - Humber Heights",2007-12-01,43.68634,-79.51419
/on/etobicoke-real-estate/8-drumheller-rd/home/5xLkv3VQ1pn7DBNr/,"$327,000","$324,000",Detached,"8 Drumheller Rd , Etobicoke - Rexdale-Kipling",2007-12-01,43.7237459,-79.56404859999999
/on/etobicoke-real-estate/2-humheller-rd/home/JjAXw7QveNM3QOzg/,"$319,900","$313,000",Detached,"2 Humheller Rd , Etobicoke - West Humber-Clairville",2007-12-01,43.7227593,-79.5875566
/on/etobicoke-real-estate/526-2261-lake-shore-blvd-w/home/BGMnKYqxLed3w1Qr/,"$249,900","$247,000",Condo Apt,"526 - 2261 Lake Shore Blvd W , Etobicoke - Mimico",2007-12-01,43.6198821,-79.4833294
/on/etobicoke-real-estate/701-kipling-ave/home/0MWBVyZvXrXyKemj/,"$364,999","$363,500",Detached,"701 Kipling Ave , Etobicoke - Islington-City Centre West",2007-11-30,43.6244452,-79.5279079
/on/etobicoke-real-estate/505-17-michael-power-pl/home/owJKR7PNGxMYXeLP/,"$298,000","$293,000",Condo Apt,"505 - 17 Michael Power Pl , Etobicoke - Islington-City Centre West",2007-11-30,43.6454798,-79.5303831
/on/etobicoke-real-estate/1808-5-rowntree-rd/home/oK8OgYBnrZzYJmG2/,"$159,900","$160,000",Condo Apt,"1808 - 5 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-11-30,43.7494792,-79.5807578
/on/etobicoke-real-estate/838-250-manitoba-st/home/MB5bO3xVGokykWVP/,"$319,900","$305,000",Condo Apt,"838 - 250 Manitoba St , Etobicoke - Mimico",2007-11-30,43.6246534,-79.48985619999999
/on/etobicoke-real-estate/4-mancroft-cres/home/EeVbOYEvekGyx2P0/,"$319,900","$309,000",Detached,"4 Mancroft Cres , Etobicoke - West Humber-Clairville",2007-11-30,43.7183641,-79.5903479
/on/etobicoke-real-estate/510-245-dalesford-rd/home/weQp5yOa9mJ3d0ZE/,"$304,900","$300,000",Condo Apt,"510 - 245 Dalesford Rd , Etobicoke - Stonegate-Queensway",2007-11-30,43.6261584,-79.49085699999999
/on/etobicoke-real-estate/104-812-burnhamthorpe-rd/home/BXeEn7XvjA0YrPo8/,"$209,900","$200,000",Condo Apt,"104 - 812 Burnhamthorpe Rd , Etobicoke - Markland Wood",2007-11-30,43.63979579999999,-79.5816917
/on/etobicoke-real-estate/408-2662-bloor-st-w/home/0MWBVyZNQQkyKemj/,"$499,500","$490,000",Condo Apt,"408 - 2662 Bloor St W , Etobicoke - Kingsway South",2007-11-30,43.6496254,-79.4944589
/on/etobicoke-real-estate/7-bulbourne-rd/home/L5VXv3lJm0Vyj2q8/,"$329,000","$311,000",Detached,"7 Bulbourne Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-11-30,43.7435825,-79.5896192
/on/etobicoke-real-estate/8-marquis-ave/home/BGMnKYq8mKb3w1Qr/,"$889,000","$900,000",Detached,"8 Marquis Ave , Etobicoke - Kingsway South",2007-11-30,43.6590754,-79.50728509999999
/on/etobicoke-real-estate/4-angel-crt/home/510QqypLzGPyLGlV/,"$369,000","$360,000",Semi-Detached,"4 Angel Crt , Etobicoke - Eringate-Centennial-West Deane",2007-11-30,43.6580381,-79.5718959
/on/etobicoke-real-estate/83-permfield-path/home/PXRla7gWKrP7jEvL/,"$269,000","$265,000",Condo Townhouse,"83 Permfield Path , Etobicoke - Etobicoke West Mall",2007-11-30,43.6494505,-79.56701869999999
/on/etobicoke-real-estate/1602-625-the-west-mall-ave/home/DnM697knKrgybmwe/,"$189,900","$182,500",Condo Apt,"1602 - 625 The West Mall , Etobicoke - Eringate-Centennial-West Deane",2007-11-30,43.6552669,-79.5707826
/on/etobicoke-real-estate/2104-11-wincott-dr/home/0Zaw5Yonl5L3n961/,"$182,900","$174,000",Condo Apt,"2104 - 11 Wincott Dr , Etobicoke - Kingsview Village-The Westway",2007-11-30,43.6953232,-79.550889
/on/etobicoke-real-estate/6-zealand-rd/home/N0A9X3jPQPKyvgxV/,"$365,000","$352,000",Detached,"6 Zealand Rd , Etobicoke - Willowridge-Martingrove-Richview",2007-11-30,43.6821205,-79.5722187
/on/etobicoke-real-estate/49-checkendon-dr/home/BGMnKYqLQMe3w1Qr/,"$329,900","$313,000",Detached,"49 Checkendon Dr , Etobicoke - Rexdale-Kipling",2007-11-30,43.7323557,-79.5750478
/on/etobicoke-real-estate/65-autumn-glen-circ/home/NAKv53DvzWkyMnxB/,"$289,900","$281,500",Detached,"65 Autumn Glen Circ , Etobicoke - West Humber-Clairville",2007-11-29,43.7332429,-79.6095897
/on/etobicoke-real-estate/57-rabbit-lane/home/5xLkv3V662z3DBNr/,"$409,900","$395,000",Detached,"57 Rabbit Lane , Etobicoke - Eringate-Centennial-West Deane",2007-11-29,43.6597745,-79.56825680000001
/on/etobicoke-real-estate/48-blaketon-rd/home/N0A9X3jbvJa3vgxV/,"$539,000","$523,500",Detached,"48 Blaketon Rd , Etobicoke - Islington-City Centre West",2007-11-29,43.6416999,-79.5560701
/on/etobicoke-real-estate/38-1389-royal-york-rd/home/VaD6p78wQpVywRQr/,"$369,500","$365,000",Condo Townhouse,"38 - 1389 Royal York Rd , Etobicoke - Edenbridge-Humber Valley",2007-11-29,43.681213,-79.52486429999999
/on/etobicoke-real-estate/74-norseman-st/home/JjAXw7QWN6XYQOzg/,"$635,000","$600,000",Detached,"74 Norseman St , Etobicoke - Stonegate-Queensway",2007-11-29,43.6356628,-79.51428229999999
/on/etobicoke-real-estate/202-45-silverstone-dr/home/BGMnKYq8jrb3w1Qr/,"$144,900","$137,000",Condo Apt,"202 - 45 Silverstone Dr , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-11-29,43.7442019,-79.5873106
/on/etobicoke-real-estate/215-2261-lake-shore-blvd-w/home/x9w8o3mN92dYGKjm/,"$349,900","$345,000",Condo Apt,"215 - 2261 Lake Shore Blvd W , Etobicoke - Mimico",2007-11-29,43.6198821,-79.4833294
/on/etobicoke-real-estate/f4-284-mill-rd/home/xmZRW7nwmOJ3EBO9/,"$524,988","$517,500",Condo Apt,"F4 - 284 Mill Rd , Etobicoke - Markland Wood",2007-11-29,43.6375506,-79.58245199999999
/on/etobicoke-real-estate/726-250-manitoba-st/home/0J6Em7bqNNGyXBeq/,"$239,900","$241,000",Condo Apt,"726 - 250 Manitoba St , Etobicoke - Mimico",2007-11-29,43.6246534,-79.48985619999999
/on/etobicoke-real-estate/24-great-oak-dr/home/knbq6y1WnQ03o9DA/,"$829,000","$854,000",Detached,"24 Great Oak Dr , Etobicoke - Princess-Rosethorn",2007-11-29,43.6596389,-79.5338014
/on/etobicoke-real-estate/908-58-marine-parade-dr/home/02Zpj39qVk03DrK8/,"$264,900","$262,000",Condo Apt,"908 - 58 Marine Parade Dr , Etobicoke - Mimico",2007-11-29,43.6189509,-79.4830029
/on/etobicoke-real-estate/4007-1-palace-pier-crt/home/0MWBVyZ0xN23Kemj/,"$245,000","$243,000",Condo Apt,"4007 - 1 Palace Pier Crt , Etobicoke - Mimico",2007-11-29,43.6316252,-79.47271789999999
/on/etobicoke-real-estate/903-370-dixon-rd/home/L4KAX7NDQkVYeRPJ/,"$104,900","$103,000",Condo Apt,"903 - 370 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2007-11-29,43.69595169999999,-79.5561523
/on/etobicoke-real-estate/27-ludstone-dr/home/MB5bO3x2wXWykWVP/,"$374,900","$360,000",Detached,"27 Ludstone Dr , Etobicoke - Willowridge-Martingrove-Richview",2007-11-29,43.69066919999999,-79.5657973
/on/etobicoke-real-estate/7-shortland-cres/home/L5VXv3lKwgL7j2q8/,"$649,000","$680,000",Detached,"7 Shortland Cres , Etobicoke - Willowridge-Martingrove-Richview",2007-11-29,43.6847459,-79.5451746
/on/etobicoke-real-estate/1509-1320-islington-ave/home/EeVbOYEvdDDyx2P0/,"$300,000","$300,000",Condo Apt,"1509 - 1320 Islington Ave , Etobicoke - Islington-City Centre West",2007-11-29,43.6500087,-79.5264893
/on/etobicoke-real-estate/74-the-kingsway/home/MB5bO3x1wm6YkWVP/,"$1,498,000","$1,430,000",Detached,"74 The Kingsway , Etobicoke - Kingsway South",2007-11-29,43.6523425,-79.5074356
/on/etobicoke-real-estate/202-4-elsinore-path/home/gJRv53KvBGR7VPW4/,"$224,900","$217,500",Condo Apt,"202 - 4 Elsinore Path , Etobicoke - New Toronto",2007-11-29,43.6013873,-79.5101944
/on/etobicoke-real-estate/lot-66-pedigree-mews-mews/home/0Zaw5YonwXV3n961/,"$358,990","$350,000",Semi-Det Condo,"Lot 66 Pedigree Mews Mews , Etobicoke - West Humber-Clairville",2007-11-28,43.72421019999999,-79.6019386
/on/etobicoke-real-estate/57-dalegrove-cres/home/jJKdOYrl1Qq754lW/,"$469,900","$470,000",Detached,"57 Dalegrove Cres , Etobicoke - Eringate-Centennial-West Deane",2007-11-28,43.6713488,-79.5626904
/on/etobicoke-real-estate/409-185-legion-rd-n/home/r56k97wWbnP7KRjD/,"$192,000","$187,000",Condo Apt,"409 - 185 Legion Rd N , Etobicoke - Mimico",2007-11-28,43.6246597,-79.4881868
/on/etobicoke-real-estate/46-penhurst-ave/home/JjAXw7Qvo0z3QOzg/,"$449,800","$410,000",Semi-Detached,"46 Penhurst Ave , Etobicoke - Stonegate-Queensway",2007-11-28,43.6242059,-79.4998524
/on/etobicoke-real-estate/1108-511-the-west-mall-dr/home/knbq6y1an0Dyo9DA/,"$164,900","$160,000",Condo Apt,"1108 - 511 The West Mall Dr , Etobicoke - Etobicoke West Mall",2007-11-28,43.6505403,-79.5685931
/on/etobicoke-real-estate/30-victoria-st/home/0J6Em7bq68gyXBeq/,"$429,900","$405,000",Triplex,"30 Victoria St , Etobicoke - Mimico",2007-11-28,43.6193564,-79.48831489999999
/on/etobicoke-real-estate/225-prince-edward-dr/home/N0A9X3jkGP1YvgxV/,"$799,900","$795,000",Detached,"225 Prince Edward Dr , Etobicoke - Stonegate-Queensway",2007-11-28,43.64277510000001,-79.50261189999999
/on/etobicoke-real-estate/206-362-the-east-mall/home/BGMnKYq8mZR3w1Qr/,"$219,900","$212,500",Condo Apt,"206 - 362 The East Mall , Etobicoke - Islington-City Centre West",2007-11-28,43.6426012,-79.5588071
/on/etobicoke-real-estate/99-third-st/home/5xLkv3Vvzxp3DBNr/,"$359,900","$350,000",Semi-Detached,"99 Third St , Etobicoke - New Toronto",2007-11-28,43.6034008,-79.5011682
/on/etobicoke-real-estate/1705-1-aberfoyle-cres/home/r56k97wNxwnyKRjD/,"$658,000","$710,000",Condo Apt,"1705 - 1 Aberfoyle Cres , Etobicoke - Islington-City Centre West",2007-11-28,43.6458046,-79.5197835
/on/etobicoke-real-estate/1522-451-the-west-mall-ave/home/weQp5yOBN10Yd0ZE/,"$159,900","$162,200",Condo Apt,"1522 - 451 The West Mall Ave , Etobicoke - Etobicoke West Mall",2007-11-28,43.64671209999999,-79.56661419999999
/on/etobicoke-real-estate/17-garfella-dr/home/kbEDRYaX8DO31VaB/,"$329,000","$320,000",Detached,"17 Garfella Dr , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-11-28,43.7449024,-79.5921283
/on/etobicoke-real-estate/16-victoria-st/home/BGMnKYqo6AB7w1Qr/,"$399,900","$390,000",Detached,"16 Victoria St , Etobicoke - Mimico",2007-11-28,43.61976749999999,-79.4879978
/on/etobicoke-real-estate/806-627-the-west-mall/home/BDO1w3W24aq78Jg0/,"$218,900","$212,000",Condo Apt,"806 - 627 The West Mall , Etobicoke - Eringate-Centennial-West Deane",2007-11-28,43.6552429,-79.57057809999999
/on/etobicoke-real-estate/305-340-dixon-rd/home/RdXze3eLk4e78m9K/,"$49,900","$48,000",Condo Apt,"305 - 340 Dixon Rd , Etobicoke - Kingsview Village-The Westway",2007-11-28,43.6960392,-79.55411959999999
/on/etobicoke-real-estate/510-11-neilson-dr/home/0ZxwR7MnOpk3KabB/,"$199,900","$188,000",Condo Apt,"510 - 11 Neilson Dr , Etobicoke - Markland Wood",2007-11-28,43.6280022,-79.5619407
/on/etobicoke-real-estate/2-canterbury-cres/home/BDO1w3W2JWo78Jg0/,"$799,000","$790,000",Detached,"2 Canterbury Cres , Etobicoke - Edenbridge-Humber Valley",2007-11-28,43.6584977,-79.51873460000002
/on/etobicoke-real-estate/50-holbrooke-ave/home/dXawjy4DB9pyrR18/,"$329,000","$326,500",Detached,"50 Holbrooke Ave , Etobicoke - Stonegate-Queensway",2007-11-28,43.6290388,-79.501528
/on/etobicoke-real-estate/26-leduc-dr/home/NAKv53DWJ5w7MnxB/,"$389,900","$375,000",Duplex,"26 Leduc Dr , Etobicoke - Rexdale-Kipling",2007-11-27,43.7175801,-79.5592846
/on/etobicoke-real-estate/710-2045-lake-shore-blvd-w/home/RdXze3eN1aqY8m9K/,"$349,900","$347,000",Condo Apt,"710 - 2045 Lake Shore Blvd W , Etobicoke - Mimico",2007-11-27,43.6313539,-79.4746095
/on/etobicoke-real-estate/410-551-the-west-mall/home/0MWBVyZWeAJ7Kemj/,"$139,000","$135,000",Condo Apt,"410 - 551 The West Mall Dr , Etobicoke - Etobicoke West Mall",2007-11-27,43.6524909,-79.5690912
/on/etobicoke-real-estate/33-blaketon-rd/home/r56k97wN4g6yKRjD/,"$599,000","$583,000",Detached,"33 Blaketon Rd , Etobicoke - Islington-City Centre West",2007-11-27,43.6429426,-79.5560319
/on/etobicoke-real-estate/51-highgate-rd/home/r56k97wNbP6yKRjD/,"$1,239,000","$1,209,000",Detached,"51 Highgate Rd , Etobicoke - Kingsway South",2007-11-27,43.653894,-79.5176142
/on/etobicoke-real-estate/2-159-tenth-st/home/gaQmD7zOr593J9Bo/,"$329,900","$325,000",Condo Townhouse,"2 - 159 Tenth St , Etobicoke - New Toronto",2007-11-27,43.6006504,-79.50850299999999
/on/etobicoke-real-estate/1905-3-rowntree-rd/home/zVwod7vNARG75mGN/,"$149,900","$145,000",Condo Apt,"1905 - 3 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",2007-11-27,43.7496261,-79.5809846
/on/etobicoke-real-estate/1803-2045-lake-shore-blvd-w/home/5xLkv3VOZOmYDBNr/,"$649,900","$635,000",Condo Apt,"1803 - 2045 Lake Shore Blvd W , Etobicoke - Mimico",2007-11-27,43.6313539,-79.4746095
/on/etobicoke-real-estate/1160-kipling-ave/home/xmZRW7nokLo3EBO9/,"$699,000","$665,000",Detached,"1160 Kipling Ave , Etobicoke - Islington-City Centre West",2007-11-27,43.6553443,-79.54164759999999
/on/etobicoke-real-estate/102-six-point-rd/home/0MWBVyZvoBJyKemj/,"$499,900","$492,000",Freehold Townhouse,"102 Six Point Rd , Etobicoke - Islington-City Centre West",2007-11-27,43.63666790000001,-79.52182049999999
/on/etobicoke-real-estate/303-2269-lake-shore-blvd-w/home/0J6Em7bqmx8yXBeq/,"$269,900","$260,000",Condo Apt,"303 - 2269 Lake Shore Blvd W , Etobicoke - Mimico",2007-11-27,43.6196334,-79.48429709999999
/on/etobicoke-real-estate/6-koos-rd/home/weQp5yOBeOvYd0ZE/,"$419,900","$420,000",Detached,"6 Koos Rd , Etobicoke - Markland Wood",2007-11-27,43.634409,-79.5661288
/on/etobicoke-real-estate/20-nugent-rd/home/xmZRW7nwzDV3EBO9/,"$396,000","$425,000",Detached,"20 Nugent Rd , Etobicoke - Kingsview Village-The Westway",2007-11-27,43.691098,-79.55503639999999
/on/etobicoke-real-estate/333-35-viking-lane/home/kbEDRYaXXDv31VaB/,"$304,900","$297,000",Condo Apt,"333 - 35 Viking Lane , Etobicoke - Islington-City Centre West",2007-11-27,43.6382435,-79.5362306
/on/etobicoke-real-estate/67-north-dr/home/JjAXw7QvBaa3QOzg/,"$1,898,000","$1,800,000",Detached,"67 North Dr , Etobicoke - Edenbridge-Humber Valley",2007-11-27,43.677734,-79.518492
/on/etobicoke-real-estate/16-manfred-ave/home/5xLkv3Vv5Ee3DBNr/,"$374,900","$360,000",Detached,"16 Manfred Ave , Etobicoke - West Humber-Clairville",2007-11-27,43.7503977,-79.6018679
/on/etobicoke-real-estate/314-2083-lake-shore-blvd-w/home/knbq6y1bzja7o9DA/,"$239,900","$240,500",Condo Apt,"314 - 2083 Lake Shore Blvd W , Etobicoke - Mimico",2007-11-27,43.62988989999999,-79.47686089999999
/on/etobicoke-real-estate/10-meadowbank-rd/home/02Zpj3996Pg3DrK8/,"$699,000","$680,000",Detached,"10 Meadowbank Rd , Etobicoke - Islington-City Centre West",2007-11-27,43.6476214,-79.5583042
/on/etobicoke-real-estate/33-view-crest-circ/home/ZNkKJ3Jvz4Z3d4V6/,"$365,000","$354,000",Condo Townhouse,"33 View Crest Circ , Etobicoke - West Humber-Clairville",2007-11-27,43.7326223,-79.61955200000001
/on/etobicoke-real-estate/1010-2-aberfoyle-cres/home/5xLkv3VvKen3DBNr/,"$359,900","$350,000",Condo Apt,"1010 - 2 Aberfoyle Cres , Etobicoke - Islington-City Centre West",2007-11-27,43.6463192,-79.52177789999999
/on/etobicoke-real-estate/2125-700-humberwood-blvd/home/obqB176DjMvYZajD/,"$229,500","$225,819",Condo Apt,"2125 - 700 Humberwood Blvd , Etobicoke - West Humber-Clairville",2007-11-26,43.7247099,-79.6166527
/on/etobicoke-real-estate/22-taylorwood-dr/home/owJKR7PvOd1YXeLP/,"$3,198,000","$3,198,000",Detached,"22 Taylorwood Dr , Etobicoke - Edenbridge-Humber Valley",2007-11-26,43.6777824,-79.51517369999999
