price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac,sample_split_dimension,Calculated_sqft
819999,1102 - 8 York Street,"['Living', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Bathroom', 'Bathroom']","['4.40 x 5.90', '2.91 x 2.57', '2.74 x 3.30', '2.68 x 2.68', '2.60 x 1.50', '1.56 x 1.52']","['Combined W/Dining, Laminate, W/O To Balcony', 'Granite Counter, Tile Floor, Open Concept', 'Laminate, W/I Closet, 4 Pc Ensuite', 'Double Closet, Laminate, Pocket Doors', '4 Pc Ensuite', '3 Pc Bath']",Sale,Condo Apt,Apartment,900-999,,,Toronto,Waterfront Communities C1,2.0,2.0,1.0,4.0,N,Open,E,Central Air,N,,Restrict,11.0,,,Forced Air,,Concrete,Underground,,,0.0,1.0,,886.27,3597.91,2024.0,Y,Y,Y,,York St & Queens Quay W,Toronto C01,TSCC,1598.0,ICC Property Management LTD,,Y,Ensuite,,Y,Y,Rooftop Deck/Garden,Library,,,E55,P2,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,949.5
999000,676 Tretheway Drive,"['Bedroom 2', 'Bedroom 3', 'Kitchen', 'Living room', 'Bedroom']","['4.09 x 3.15', '4.1 x 3.26', '3.84 x 2.25', '5.05 x 3.45', '3.44 x 3.45']","['3.15 m x 4.09 m', '3.26 m x 4.1 m', '2.25 m x 3.84 m', '3.45 m x 5.05 m', '3.45 m x 3.44 m']",,,,,,,,,3.0,1.0,,,,,,,False,,,,N/A (Partially finished),,Forced air,,"Aluminum siding,  Wood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,For sale,Single Family,Detached,Freehold,W11167535,3.0,Unknown,Natural gas,,1.5,,4.0,,,Municipal water,Sanitary sewer,Jane St & Tretheway Dr,Brookhaven-Amesbury,false,,,,,,,,Partially finished,,,,27.42 x 114.8 FT,,27.42 x 114.8 FT,"114 ft , 9 in","27 ft , 5 in",,,,,,114.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,690.8271019999999
2279000,76 Annette Street,"['Living room', 'Kitchen', 'Primary Bedroom', 'Bedroom 2', 'Kitchen', 'Primary Bedroom', 'Living room', 'Living room', 'Dining room', 'Kitchen', 'Primary Bedroom', 'Bedroom 2']","['4.09 x 6.14', '3 x 4', '2.86 x 3.88', '2.46 x 3.03', '5.41 x 5.44', '3.26 x 3.52', '5.41 x 5.44', '3.07 x 4.48', '3.07 x 4.48', '3.28 x 3.52', '3.25 x 3.94', '2.86 x 3.83']","['6.14 m x 4.09 m', '4 m x 3 m', '3.88 m x 2.86 m', '3.03 m x 2.46 m', '5.44 m x 5.41 m', '3.52 m x 3.26 m', '5.44 m x 5.41 m', '4.48 m x 3.07 m', '4.48 m x 3.07 m', '3.52 m x 3.28 m', '3.94 m x 3.25 m', '3.83 m x 2.86 m']",,,,,,,,,5.0,3.0,,,,,,,False,,,,N/A (Finished),,Forced air,,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,For sale,Single Family,,,W11171923,5.0,Unknown,Natural gas,Central air conditioning,2.0,Detached Garage,2.0,,,Municipal water,Sanitary sewer,Keele St and Annette,Junction Area,false,,,,,,Laminate,"Dryer,  Refrigerator,  Stove,  Washer",Finished,Separate entrance,,"Separate Electricity Meters,  Separate Heating Controls",29.6 x 97.1 FT,,29.6 x 97.1 FT,"97 ft , 1 in","29 ft , 7 in",,,"Public Transit,  Park,  Schools,  Hospital","Carpet Free,  Sump Pump,  In-Law Suite",Fenced yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,2032.3405701200002
589000,2015 - 11 Lee Centre Drive,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Foyer']","['3.25 x 5.70', '3.25 x 5.70', '1.70 x 1.98', '3.11 x 4.12', '2.16 x 3.85', '1.06 x 2.61']","['Vinyl Floor, West View, Combined W/Dining', 'Combined W/Living, Vinyl Floor, Open Concept', 'Ceramic Floor, B/I Dishwasher, Breakfast Bar', 'Vinyl Floor, 4 Pc Ensuite, W/I Closet', 'Vinyl Floor, Closet, Window', 'Ceramic Floor, Closet']",Sale,Comm Element Condo,Apartment,800-899,,,Toronto,Woburn,2.0,2.0,1.0,5.0,N,,W,Central Air,N,,Restrict,17.0,,,Forced Air,,Concrete,Underground,Owned,Undergrnd,0.0,1.0,Owned,695.09,1838.3,2024.0,Y,Y,Y,124310597.0,McCowan Rd/Hwy 401,Toronto E09,TSCP,1431.0,Shiu Pong Management Ltd. (416-596-8885),https://tours.snaphouss.com/11leecentredrivesuite2015scarboroughon?b=0,,,,Y,,,,,,47A,A,66,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,849.5
2999900,1701 - 63 St Clair Avenue W,"['Foyer', 'Living', 'Dining', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', 'Other']","['1.68 x 3.76', '5.87 x 10.13', '5.87 x 10.13', '2.44 x 2.51', '2.29 x 3.25', '4.34 x 5.79', '3.35 x 4.78', '2.44 x 10.13']","['Hardwood Floor, Double Closet, Closet Organizers', 'Hardwood Floor, Combined W/Dining, Sw View', 'Hardwood Floor, Combined W/Living, W/O To Balcony', 'Hardwood Floor, Stone Counter, B/I Appliances', 'Hardwood Floor, Large Window, South View', 'Hardwood Floor, W/I Closet, 3 Pc Ensuite', 'Hardwood Floor, Double Closet, Closet Organizers', 'Balcony, Sw View']",Sale,Condo Apt,Apartment,1600-1799,,,Toronto,Yonge-St. Clair,2.0,2.0,1.0,6.0,N,Open,Sw,Central Air,N,,Restrict,16.0,,,Forced Air,,Concrete,Underground,Owned,Undergrnd,1.0,1.0,Exclusive,2443.53,8461.87,2024.0,Y,Y,Y,114720107.0,Yonge/St Clair,Toronto C02,YCP,472.0,First Service Residential,https://tourwizard.net/cp/c9c8b7a8/,,,,Y,Y,Visitor Parking,Library,,,50B,B/50,49,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,1699.5
999000,218 Goldhawk Trail,"['Primary Bedroom', 'Bedroom 2', 'Bedroom 3', 'Bedroom 4', 'Recreational, Games', 'Living room', 'Dining room', 'Kitchen', 'Family room']","['5.3 x 3.47', '4.44 x 2.81', '4.15 x 3.02', '2.93 x 3.22', '5.06 x 6.89', '4.59 x 3.27', '3.03 x 3.27', '3.42 x 2.73', '4 x 3.68']","['3.47 m x 5.3 m', '2.81 m x 4.44 m', '3.02 m x 4.15 m', '3.22 m x 2.93 m', '6.89 m x 5.06 m', '3.27 m x 4.59 m', '3.27 m x 3.03 m', '2.73 m x 3.42 m', '3.68 m x 4 m']",,,,,,,,,4.0,3.0,,,,,,,True,,,,N/A (Finished),,Forced air,,"Aluminum siding,  Brick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,For sale,Single Family,Detached,Freehold,E11057970,3.0,Concrete,Natural gas,Central air conditioning,2.0,Attached Garage,3.0,,,Municipal water,Sanitary sewer,Brimley/McNicoll,Milliken,false,https://www.myvisuallistings.com/vtnb/352448,,1.0,1.0,,"Hardwood,  Ceramic,  Carpeted",,Finished,,,,40.53 x 129.66 FT,,40.53 x 129.66 FT,"129 ft , 7 in","40 ft , 6 in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,1471.12804636
1999000,42 Evanston Drive,"['Primary Bedroom', 'Bedroom 2', 'Bedroom 3', 'Bedroom 4', 'Recreational, Games', 'Family room', 'Living room', 'Dining room', 'Kitchen']","['4.08 x 6.31', '3.18 x 5.51', '3.18 x 3.81', '3.39 x 3.94', '4.45 x 7.81', '4.07 x 6.34', '4.51 x 6.03', '3.44 x 8.64', '4.03 x 4.48']","['6.31 m x 4.08 m', '5.51 m x 3.18 m', '3.81 m x 3.18 m', '3.94 m x 3.39 m', '7.81 m x 4.45 m', '6.34 m x 4.07 m', '6.03 m x 4.51 m', '8.64 m x 3.44 m', '4.48 m x 4.03 m']",,,,,,,,,4.0,4.0,,,,,,,False,,,,N/A (Finished),,Forced air,,"Brick,  Stucco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,For sale,Single Family,Detached,Freehold,C11100984,3.0,Unknown,Natural gas,Central air conditioning,,Garage,6.0,,,Municipal water,Sanitary sewer,Sheppard/Wilmington,Bathurst Manor,false,https://www.winsold.com/tour/377638,1999.983 - 2499.9795 sqft,1.0,1.0,,"Hardwood,  Porcelain Tile",,Finished,Apartment in basement,,,60.1 x 111 FT,,60.1 x 111 FT,111 ft,"60 ft , 1 in",,,"Park,  Place of Worship,  Public Transit",Irregular lot size,Fenced yard,,,,,,,,,,,"Patio(s),  Porch",Sidesplit,Community Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,2198.72678354
759000,1207 - 60 St Clair Avenue W,"['Foyer', 'Kitchen', 'Living', 'Dining', 'Other', 'Br', '2nd Br']","['1.12 x 1.82', '3.08 x 2.89', '3.49 x 4.95', '1.70 x 2.77', '2.38 x 1.42', '2.93 x 3.25', '3.30 x 2.79']","['Tile Floor, Closet', 'Modern Kitchen, Granite Counter, Breakfast Bar', 'Large Window, West View, Hardwood Floor', 'W/O To Balcony, Glass Doors, Open Concept', 'Balcony, West View, Ns View', 'Sw View, Large Window, Double Closet', 'South View, Mirrored Closet, Hardwood Floor']",Sale,Condo Apt,Apartment,700-799,16-30,N,Toronto,Yonge-St. Clair,2.0,1.0,1.0,7.0,N,Open,Sw,Central Air,N,N,Restrict,12.0,,N,Forced Air,,Brick,Underground,Owned,Undergrnd,0.0,1.0,Owned,973.42,3161.58,2024.0,Y,Y,Y,128450079.0,St Clair Ave W./East of Deer Park Crescent.,Toronto C02,TSCC,1845.0,First Service Residential,https://www.elitepropertiestoronto.com/60-st-clair-west-1207,,,N,Y,Y,Visitor Parking,Park,,,29,B,B58,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lev,,,,,,,Concrete,B106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,749.5
399000,611 - 5795 Yonge Street,"['Living', 'Dining', 'Kitchen', 'Solarium', 'Prim Bdrm', 'Den']","['2.83 x 4.72', '2.94 x 3.28', '3.07 x 3.34', '2.35 x 5.50', '3.37 x 4.15', '1.25 x 3.03']","['Laminate, Open Concept, East View', 'Laminate, Open Concept, Combined W/Living', 'Ceramic Floor, Eat-In Kitchen, B/I Dishwasher', 'Ceramic Floor, Open Concept, East View', 'Laminate, Double Closet, 4 Pc Bath', 'Laminate, 2 Pc Bath']",Sale,Condo Apt,Apartment,800-899,,,Toronto,Newtonbrook East,1.0,2.0,1.0,5.0,N,,E,Central Air,N,,Restrict,6.0,,,Forced Air,,Brick,Underground,Owned,Undergrnd,1.0,1.0,,719.41,1995.65,2024.0,Y,Y,Y,,Yonge/Finch,Toronto C14,MTCC,805.0,Icon Property Management 416-223-9355,,,,,,Y,Visitor Parking,Library,1.0,1.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,849.5
529900,920 - 169 Fort York Boulevard,[],[],[],Sale,Condo Apt,Apartment,0-499,,N,Toronto,Niagara,1.0,1.0,1.0,5.0,N,,S,Central Air,N,N,N,9.0,,N,Forced Air,No,Concrete,,,,0.0,0.0,Owned,353.59,1975.0,2024.0,,,,,Fort York & Gardiner Expy,Toronto C01,TSCC,2307.0,Icon Property Management,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Residential,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5
788888,415 - 23 Glebe Road W,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br']","['3.05 x 3.17', '3.47 x 3.93', '3.47 x 3.93', '3.11 x 3.81', '2.44 x 2.44']","['Laminate, Open Concept, W/O To Balcony', 'Laminate, Open Concept, Combined W/Living', 'Centre Island, Laminate, Combined W/Dining', 'Laminate, 4 Pc Ensuite, Double Closet', 'Laminate, Closet']",Sale,Condo Apt,Apartment,600-699,,,Toronto,Yonge-Eglinton,2.0,2.0,1.0,5.0,N,Open,N,Central Air,N,,Restrict,4.0,,,Forced Air,,Brick,Underground,Owned,Undergrnd,1.0,1.0,Owned,578.41,3297.48,2024.0,Y,Y,,764590063.0,Yonge Street & Davisville Ave,Toronto C03,TSCC,2459.0,TSE Management Services Inc 905 764-9166,https://www.houssmax.ca/vtournb/h1753665,Y,Ensuite,,Y,Y,,,,,,level C #24,128,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,649.5
499999,1010 - 451 The West Mall,"['Kitchen', 'Dining', 'Family', 'Living', 'Prim Bdrm', 'Den', 'Foyer']","['2.36 x 3.32', '2.45 x 3.28', '3.45 x 6.20', '3.45 x 6.20', '3.26 x 4.72', '1.98 x 2.36', '1.80 x 1.93']","['Vinyl Floor, Stainless Steel Appl, Pot Lights', 'Vinyl Floor, B/I Shelves, Pot Lights', 'Vinyl Floor, B/I Bookcase, Pot Lights', 'Vinyl Floor, Combined W/Family, W/O To Balcony', 'Vinyl Floor, Window, Pot Lights', 'Vinyl Floor, Glass Doors, Pot Lights', 'Vinyl Floor, Open Concept, Pot Lights']",Sale,Condo Apt,Apartment,800-899,,,Toronto,Etobicoke West Mall,1.0,1.0,1.0,7.0,N,Open,W,Window Unit,N,,Restrict,10.0,,,Fan Coil,,Brick,Underground,Exclusive,,0.0,1.0,,776.78,1165.93,2024.0,Y,Y,Y,,Burnhamthorp Rd./The West Mall,Toronto W08,YCC,52.0,Royal Grande Property Management 416-622-7216,https://youriguide.com/1010_451_the_west_mall_toronto_on/,Y,Ensuite,,,Y,Sauna,Library,1.0,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,849.5
349900,212 - 234 Albion Road,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Laundry']","['4.10 x 6.55', '4.10 x 6.55', '2.48 x 5.21', '3.22 x 4.17', '3.62 x 401.0', '1.30 x 2.01']","['Combined W/Dining, Broadloom, W/O To Balcony', 'Combined W/Living, Broadloom', 'Eat-In Kitchen, Pantry, Ceramic Floor', 'W/I Closet, Broadloom', 'Broadloom, Closet, Window', '']",Sale,Condo Apt,Apartment,1000-1199,,,Toronto,Elms-Old Rexdale,2.0,1.0,1.0,6.0,N,Open,Se,Central Air,N,,Restrict,2.0,,,Forced Air,No,Brick,Underground,Exclusive,Undergrnd,1.0,1.0,,1074.84,822.58,2024.0,Y,Y,Y,,Weston Rd/ Highway 401,Toronto W10,MTCC,685.0,Grand Vista Management: 905-850-7750,,Y,Ensuite,,Y,Y,Sauna,Public Transit,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,1099.5
575000,1408 - 23 Sheppard Avenue E,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', 'Bathroom']","['3.20 x 4.60', '3.20 x 4.60', '2.50 x 3.35', '3.05 x 3.35', '2.13 x 1.83']","['Combined W/Dining, Laminate, W/O To Balcony', 'Combined W/Living, Laminate, Open Concept', 'Granite Counter, Laminate', 'East View, Laminate, Large Closet', '4 Pc Bath']",Sale,Condo Apt,Apartment,500-599,,,Toronto,Willowdale East,1.0,1.0,1.0,4.0,Y,Open,E,Central Air,N,,Restrict,13.0,,,Forced Air,,Brick,Underground,Owned,,0.0,1.0,Owned,555.46,2275.0,2024.0,Y,,Y,,Yonge and Sheppard,Toronto C14,TSCC,2112.0,Wilson Blanchard Management,,Y,Ensuite,,Y,Y,Visitor Parking,Public Transit,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,549.5
529901,701 - 18 Kenaston Gardens,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm']","['3.33 x 4.51', '3.33 x 4.51', '2.27 x 2.46', '2.85 x 3.71']","['Laminate, Combined W/Dining, W/O To Balcony', 'Laminate, Combined W/Dining, Open Concept', 'Ceramic Floor, Stainless Steel Appl, Breakfast Bar', 'Laminate, Large Closet, Window']",Sale,Condo Apt,Apartment,500-599,16-30,,Toronto,Bayview Village,1.0,1.0,1.0,4.0,N,Open,W,Central Air,N,,Restrict,7.0,,,Forced Air,,Concrete,Underground,Owned,Undergrnd,1.0,1.0,Owned,656.73,2045.45,2023.0,Y,Y,Y,127630094.0,Bayview/Sheppard,Toronto C15,TSCC,1763.0,Maple Ridge Community Management 416-987-8200,https://www.winsold.com/tour/346965,Y,Ensuite,,Y,,Visitor Parking,Park,,,,A1,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,549.5
429000,1109 - 82 Dalhousie Street,"['Living', 'Dining', 'Kitchen']","['3.20 x 4.65', '3.20 x 4.65', '3.20 x 4.65']","['Combined W/Kitchen, Open Concept', 'Laminate', 'Combined W/Living, Open Concept']",Sale,Condo Apt,Apartment,0-499,New,,Toronto,Church-Yonge Corridor,0.0,1.0,1.0,3.0,N,,W,Central Air,N,,Restrict,10.0,,,Forced Air,,Concrete,,,,0.0,0.0,,300.0,0.0,2024.0,Y,Y,,,Dundas St E & Church St,Toronto C08,TSCC,3029.0,360 Community Management,,Y,Ensuite,,,,Rooftop Deck/Garden,Public Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,249.5
399900,1104 - 581 Avenue Road,"['Living', 'Dining', 'Kitchen', 'Br']","['5.82 x 3.15', '3.84 x 2.39', '3.02 x 2.31', '4.57 x 3.20']","['W/O To Balcony, Parquet Floor, Large Window', 'O/Looks Living, Hardwood Floor, B/I Shelves', 'Stainless Steel Appl, Galley Kitchen, Separate Rm', 'W/O To Balcony, W/I Closet, Hardwood Floor']",Sale,Co-Op Apt,Apartment,600-699,,N,Toronto,Yonge-St. Clair,1.0,1.0,1.0,4.0,N,Open,N,Wall Unit,N,,N,11.0,,,Water,,Brick,Underground,Exclusive,Other,0.0,1.0,Exclusive,982.84,2007.25,2024.0,Y,Y,Y,,Avenue Rd and St Clair Ave W,Toronto C02,,0.0,Pro House Management 416-783-7676,,,,,,,Bike Storage,Park,,,20,1,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,1,Y,,,,,,,404,,,,,,,,,,,,,,,,,,1.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,649.5
739000,2405 - 33 University Avenue,"['Dining', 'Dining', 'Kitchen', 'Prim Bdrm', 'Den', 'Solarium']","['5.18 x 6.25', '5.18 x 6.25', '2.45 x 4.00', '2.56 x 3.11', '4.20 x 2.50', '4.20 x 3.10']","['Hardwood Floor, Combined W/Dining, Sw View', 'Hardwood Floor, Combined W/Living', 'Hardwood Floor, Combined W/Living, Combined W/Dining', '3 Pc Ensuite, W/I Closet', 'South View', 'South View']",Sale,Condo Apt,Apartment,1000-1199,,,Toronto,Bay Street Corridor,2.0,2.0,1.0,5.0,N,Encl,S,Central Air,N,,Restrict,24.0,,,Heat Pump,,Other,Underground,Owned,Undergrnd,1.0,1.0,,903.32,3390.47,2024.0,Y,Y,Y,,Wellington,Toronto C01,MTCC,932.0,Goldenview,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,1099.5
