link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/scarborough-real-estate/6-hunt-club-dr/home/6VLaGyGDGR07W1ZD/,"$1,249,000","$1,311,000",Detached,"6 Hunt Club Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/toronto-real-estate/18-belsize-dr/home/gAaOyL8NAqOyGxMb/,"$1,400,000","$1,340,000",Duplex,"18 Belsize Dr , Toronto - Mount Pleasant West",,,
/on/markham-real-estate/1612-7171-yonge-st/home/JjAXw7QWNWdYQOzg/,"$608,000","$590,000",Condo Apt,"1612 - 7171 Yonge St , Markham - Grandview",,,
/on/toronto-real-estate/925-palmerston-ave/home/6VLaGyG0alv7W1ZD/,"$1,199,000","$1,175,000",Semi-Detached,"925 Palmerston Ave , Toronto - Annex",,,
/on/mississauga-real-estate/7655-anaka-dr/home/MB5bO3xVexgykWVP/,"$849,900","$850,000",Semi-Detached,"7655 Anaka Dr , Mississauga - Malton",,,
/on/mississauga-real-estate/1104-1800-the-collegeway/home/xmZRW7njvpg7EBO9/,"$1,289,000","$1,245,000",Condo Apt,"1104 - 1800 The Collegeway , Mississauga - Erin Mills",,,
/on/ajax-real-estate/8-beer-cres/home/L4KAX7N8JOPYeRPJ/,"$799,000","$776,000",Freehold Townhouse,"8 Beer Cres , Ajax - South East",,,
/on/scarborough-real-estate/210-20-guildwood-pkwy/home/L4KAX7NRgQd7eRPJ/,"$799,999","$780,000",Condo Apt,"210 - 20 Guildwood Pkwy , Scarborough - Guildwood",,,
/on/ajax-real-estate/30-kent-st/home/bqB176WDgkj3ZajD/,"$729,900","$710,000",Detached,"30 Kent St , Ajax - Central",,,
/on/toronto-real-estate/716-5-massey-sq/home/02Zpj39qwxk3DrK8/,"$499,000","$465,000",Condo Apt,"716 - 5 Massey Sq , Toronto - Crescent Town",,,
/on/etobicoke-real-estate/519-7-smith-cres/home/jAXw7Qw1GrpYQOzg/,"$668,900","$626,000",Condo Apt,"519 - 7 Smith Cres , Etobicoke - Stonegate-Queensway",,,
/on/north-york-real-estate/2109-8-hillcrest-ave/home/PXRla7gBRoPyjEvL/,"$738,000","$725,000",Condo Apt,"2109 - 8 Hillcrest Ave , North York - Willowdale East",,,
/on/toronto-real-estate/2007-151-dan-leckie-way/home/JjAXw7QllrayQOzg/,"$499,000","$527,000",Condo Apt,"2007 - 151 Dan Leckie Way , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/183-glebeholme-blvd/home/dXze3eKKPepy8m9K/,"$1,599,000","$2,027,000",Semi-Detached,"183 Glebeholme Blvd , Toronto - Danforth",,,
/on/toronto-real-estate/624-88-colgate-ave/home/02Zpj399vNk3DrK8/,"$989,000","$990,000",Condo Apt,"624 - 88 Colgate Ave , Toronto - South Riverdale",,,
/on/toronto-real-estate/355-lansdowne-ave/home/0MWBVyZNWOXyKemj/,"$1,449,000","$1,370,000",Triplex,"355 Lansdowne Ave , Toronto - Dufferin Grove",,,
/on/toronto-real-estate/2-11-niagara-st/home/gJRv53KmpDyVPW4K/,"$1,099,800","$1,015,000",Condo Townhouse,"2 - 11 Niagara St , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/28-furlong-crt/home/9w8o3m5xPzo3GKjm/,"$875,000","$870,000",Detached,"28 Furlong Crt , Scarborough - Bendale",,,
/on/scarborough-real-estate/138-fawcett-trail-tr/home/damgL7Ave2l3Z1MW/,"$1,129,000","$1,125,000",Detached,"138 Fawcett Tr , Scarborough - Malvern",,,
/on/toronto-real-estate/1512-16-yonge-st/home/Z5BX32z0GaQ3Dar0/,"$629,000","$599,000",Condo Apt,"1512 - 16 Yonge St , Toronto - Waterfront Communities C1",,,
/on/north-york-real-estate/1002-28-harrison-garden-blvd/home/knbq6y1XAbPYo9DA/,"$799,900","$790,000",Condo Apt,"1002 - 28 Harrison Garden Blvd , North York - Willowdale East",,,
/on/etobicoke-real-estate/45-stephen-dr/home/r56k97w02V13KRjD/,"$1,010,000","$976,000",Semi-Detached,"45 Stephen Dr , Etobicoke - Stonegate-Queensway",,,
/on/scarborough-real-estate/114-glenshephard-dr/home/owJKR7PXznX7XeLP/,"$898,000","$905,000",Detached,"114 Glenshephard Dr , Scarborough - Kennedy Park",,,
/on/scarborough-real-estate/20-greendowns-dr/home/EXrx30XkA5l3OklN/,"$1,359,900","$1,320,155",Detached,"20 Greendowns Dr , Scarborough - Scarborough Village",,,
/on/markham-real-estate/103-7071-bayview-ave/home/weQp5yO8JEv7d0ZE/,"$1,625,000","$1,500,000",Condo Apt,"103 - 7071 Bayview Ave , Markham - Bayview Glen",,,
/on/toronto-real-estate/24-stanhope-ave/home/02Zpj39jWdqYDrK8/,"$2,169,000","$2,080,000",Detached,"24 Stanhope Ave , Toronto - Broadview North",,,
/on/vaughan-real-estate/5510-7890-jane-st/home/Xawjy411eaB7rR18/,"$549,000","$515,000",Condo Apt,"5510 - 7890 Jane St , Vaughan - Vaughan Corporate Centre",,,
/on/vaughan-real-estate/76-terravista-cres/home/1DBW7RDNbGQYqlAp/,"$2,149,990","$2,110,000",Detached,"76 Terravista Cres , Vaughan - Kleinburg",,,
/on/scarborough-real-estate/28-740-kennedy-rd/home/jJKdOYrBw2bY54lW/,"$745,000","$730,000",Freehold Townhouse,"28 - 740 Kennedy Rd , Scarborough - Ionview",,,
/on/etobicoke-real-estate/308-5229-dundas-st-w/home/damgL7AQEe27Z1MW/,"$849,000","$815,000",Condo Apt,"308 - 5229 Dundas St W , Etobicoke - Islington-City Centre West",,,
/on/markham-real-estate/901-233-south-park-rd/home/nM697k588BgYbmwe/,"$588,000","$565,000",Condo Apt,"901 - 233 south park Rd , Markham - Commerce Valley",,,
/on/toronto-real-estate/4209-108-peter-st/home/2Zpj39EqlKg3DrK8/,"$499,900","$485,000",Condo Apt,"4209 - 108 Peter St , Toronto - Waterfront Communities C1",,,
/on/north-york-real-estate/704-21-hillcrest-ave/home/L4KAX7NdKoYeRPJw/,"$668,000","$665,000",Condo Apt,"704 - 21 Hillcrest Ave , North York - Willowdale East",,,
/on/richmond-hill-real-estate/55-marchwood-cres/home/PXRla7gwrE57jEvL/,"$1,599,000","$1,480,000",Detached,"55 Marchwood Cres , Richmond Hill - Harding",,,
/on/toronto-real-estate/171-cambridge-ave/home/L5VXv3lkB6E7j2q8/,"$1,749,000","$2,097,000",Detached,"171 Cambridge Ave , Toronto - Playter Estates-Danforth",,,
/on/toronto-real-estate/42-everett-cres/home/0J6Em7bxKqjYXBeq/,"$749,000","$920,000",Semi-Detached,"42 Everett Cres , Toronto - Woodbine-Lumsden",,,
/on/toronto-real-estate/3702-361-front-st-w/home/b1DBW7RRVzE7qlAp/,"$614,900","$600,000",Condo Apt,"3702 - 361 Front St W , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/126-grace-st/home/jAXw7QwEV8dYQOzg/,"$1,499,000","$1,350,000",Semi-Detached,"126 Grace St , Toronto - Trinity-Bellwoods",,,
/on/vaughan-real-estate/43-pilkington-cres/home/ZEXrx30KQLn7OklN/,"$1,399,000","$1,499,000",Detached,"43 Pilkington Cres , Vaughan - Brownridge",,,
/on/toronto-real-estate/214-perth-ave/home/jAXw7Qw1B0mYQOzg/,"$989,900","$999,500",Semi-Detached,"214 Perth Ave , Toronto - Dovercourt-Wallace Emerson-Junction",,,
/on/toronto-real-estate/3005-403-church-st/home/mLzQ1y58EO9YqdeK/,"$728,000","$698,800",Condo Apt,"3005 - 403 Church St , Toronto - Church-Yonge Corridor",,,
/on/toronto-real-estate/2205-101-erskine-ave/home/obqB176akgvyZajD/,"$599,000","$650,000",Condo Apt,"2205 - 101 Erskine Ave , Toronto - Mount Pleasant West",,,
/on/north-york-real-estate/317-20-burkebrook-pl/home/L5VXv3lbXAOyj2q8/,"$889,900","$889,900",Condo Apt,"317 - 20 Burkebrook Pl , North York - Bridle Path-Sunnybrook-York Mills",,,
/on/vaughan-real-estate/116-rejane-cres/home/mLzQ1y5LrzjYqdeK/,"$1,188,000","$1,120,000",Link,"116 Rejane Cres , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/scarborough-real-estate/42-gradwell-dr/home/owJKR7PPxD7XeLPm/,"$1,239,000","$1,210,000",Detached,"42 Gradwell Dr , Scarborough - Cliffcrest",,,
/on/toronto-real-estate/38-poulett-st-e/home/eQp5yO8aepB7d0ZE/,"$899,000","$960,000",Freehold Townhouse,"38 Poulett St E , Toronto - Moss Park",,,
/on/north-york-real-estate/301-10-muirhead-rd/home/5VXv3lXOpgp3j2q8/,"$559,000","$551,000",Condo Apt,"301 - 10 Muirhead Rd , North York - Pleasant View",,,
/on/toronto-real-estate/s534-112-george-st/home/dXawjy4JbAg3rR18/,"$799,000","$790,000",Condo Apt,"S534 - 112 George St , Toronto - Moss Park",,,
/on/markham-real-estate/8-wildrose-cres-e/home/VaD6p78PG4k7wRQr/,"$2,988,000","$2,791,500",Detached,"8 Wildrose Cres , Markham - Bayview Glen",,,
/on/toronto-real-estate/802-455-wellington-st-w/home/amgL7A4v90LyZ1MW/,"$3,650,000","$3,525,000",Condo Apt,"802 - 455 Wellington St W , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/335-22-east-haven-dr/home/gaQmD7z9aEryJ9Bo/,"$649,900","$641,500",Condo Apt,"335 - 22 East Haven Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/toronto-real-estate/77-roxborough-st-w/home/5VXv3lXovWw3j2q8/,"$7,995,000","$7,815,000",Detached,"77 Roxborough St W , Toronto - Annex",,,
/on/toronto-real-estate/30-stag-hill-dr/home/xLkv3V9pvQR7DBNr/,"$1,099,000","$1,400,000",Detached,"30 Stag Hill Dr , Toronto - O'Connor-Parkview",,,
/on/toronto-real-estate/25-norval-st/home/6VLaGyGxzJM7W1ZD/,"$950,000","$900,000",Detached,"25 Norval St , Toronto - Rockcliffe-Smythe",,,
/on/north-york-real-estate/3193-weston-rd/home/nbq6y10lPKBYo9DA/,"$849,000","$820,000",Semi-Detached,"3193 Weston Rd , North York - Humbermede",,,
/on/toronto-real-estate/405-271-ridley-blvd/home/6zqW7dGA4oKy5eZE/,"$695,000","$685,000",Condo Apt,"405 - 271 Ridley Blvd , Toronto - Bedford Park-Nortown",,,
/on/scarborough-real-estate/61-montezuma-tr/home/MB5bO3xxArp3kWVP/,"$986,000","$1,090,000",Detached,"61 Montezuma Tr , Scarborough - Agincourt North",,,
/on/brampton-real-estate/134-85-attmar-dr/home/aD6p781XvGJ3wRQr/,"$549,000","$520,000",Condo Townhouse,"134 - 85 Attmar Dr , Brampton - Bram East",,,
/on/toronto-real-estate/254-macpherson-ave/home/MB5bO3xdzLL3kWVP/,"$2,795,000","$2,600,000",Semi-Detached,"254 Macpherson Ave , Toronto - Casa Loma",,,
/on/toronto-real-estate/606-3900-yonge-st/home/weQp5yOlDJw7d0ZE/,"$1,899,900","$2,010,000",Condo Apt,"606 - 3900 Yonge St , Toronto - Bedford Park-Nortown",,,
/on/scarborough-real-estate/1710-160-alton-towers-circ/home/K8OgYBVlRldYJmG2/,"$638,000","$584,000",Condo Apt,"1710 - 160 Alton Towers Circ , Scarborough - Milliken",,,
/on/richmond-hill-real-estate/1507-8501-bayview-ave/home/MB5bO3xv94gykWVP/,"$758,000","$710,000",Condo Apt,"1507 - 8501 Bayview Ave Ave , Richmond Hill - Doncrest",,,
/on/north-york-real-estate/54-dallas-rd/home/5VXv3lXKZpN3j2q8/,"$1,368,000","$1,336,000",Detached,"54 Dallas Rd , North York - Newtonbrook West",,,
/on/north-york-real-estate/4222-5-sheppard-ave-e/home/weQp5yOWrbyd0ZE2/,"$898,900","$885,000",Condo Apt,"4222 - 5 Sheppard Ave E , North York - Willowdale East",,,
/on/etobicoke-real-estate/701-625-the-west-mall-ave/home/ZNkKJ3JXvPZyd4V6/,"$675,000","$650,000",Condo Apt,"701 - 625 The West Mall Ave , Etobicoke - Eringate-Centennial-West Deane",,,
/on/toronto-real-estate/1601-75-st-nicholas-st/home/PXRla7gWdKG7jEvL/,"$429,000","$398,000",Condo Apt,"1601 - 75 St Nicholas St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/313-8-mercer-st/home/dXawjy44lAbyrR18/,"$639,900","$653,000",Condo Apt,"313 - 8 Mercer St , Toronto - Waterfront Communities C1",,,
/on/north-york-real-estate/2005-75-wynford-hts-cres/home/eVbOYEpNW453x2P0/,"$849,900","$840,000",Condo Apt,"2005 - 75 Wynford Hts Cres , North York - Banbury-Don Mills",,,
/on/etobicoke-real-estate/44-ashmount-cres/home/ZxwR7MwBKLxYKabB/,"$1,389,900","$1,505,000",Detached,"44 Ashmount Cres , Etobicoke - Willowridge-Martingrove-Richview",,,
/on/toronto-real-estate/40-kirknewton-rd/home/a6zqW7dk2wPy5eZE/,"$1,339,000","$1,225,000",Detached,"40 Kirknewton Rd , Toronto - Caledonia-Fairbank",,,
/on/markham-real-estate/111-cresane-st/home/r56k97wbAlRyKRjD/,"$1,800,000","$1,775,000",Detached,"111 Cresane St , Markham - Rouge River Estates",,,
/on/toronto-real-estate/1721-525-adelaide-st-w/home/jJKdOYrWDBzy54lW/,"$739,900","$725,000",Condo Apt,"1721 - 525 Adelaide St W , Toronto - Waterfront Communities C1",,,
/on/markham-real-estate/111-cresane-st/home/r56k97wbAlRyKRjD/,"$1,800,000","$1,775,000",Detached,"111 Cresane St , Markham - Rouge River Estates",,,
/on/markham-real-estate/32-parklawn-cres/home/b1DBW7RQO8DyqlAp/,"$1,399,000","$1,660,000",Detached,"32 Parklawn Cres , Markham - Thornlea",,,
/on/mississauga-real-estate/1634-winterhaven-rd/home/4KAX7NOddmx3eRPJ/,"$1,198,000","$1,300,000",Link,"1634 Winterhaven Rd , Mississauga - Lakeview",,,
/on/toronto-real-estate/157-gainsborough-rd/home/ZNkKJ3J0jVmyd4V6/,"$1,199,000","$1,180,000",Semi-Detached,"157 Gainsborough Rd , Toronto - Woodbine Corridor",,,
/on/toronto-real-estate/102-900-mount-pleasant-rd/home/DnM697k08kG3bmwe/,"$1,159,000","$1,100,000",Condo Apt,"102 - 900 Mount Pleasant Rd , Toronto - Mount Pleasant West",,,
/on/toronto-real-estate/2305-361-front-st-w/home/dXawjy4bpGW3rR18/,"$920,000","$910,000",Condo Apt,"2305 - 361 Front St W , Toronto - Waterfront Communities C1",,,
/on/vaughan-real-estate/46-milano-ave/home/XRla7gxK89G3jEvL/,"$1,399,000","$1,225,000",Detached,"46 Milano Ave , Vaughan - West Woodbridge",,,
/on/vaughan-real-estate/24-mediterra-dr/home/BGMnKYqz5gRyw1Qr/,"$1,175,000","$1,125,000",Semi-Detached,"24 Mediterra Dr , Vaughan - Vellore Village",,,
/on/pickering-real-estate/9-1245-bayly-st/home/jAXw7Qw1OJdYQOzg/,"$588,000","$580,000",Condo Townhouse,"9 - 1245 Bayly St , Pickering - Bay Ridges",,,
/on/toronto-real-estate/35-winchester-st/home/kbEDRYa5LaPY1VaB/,"$1,749,000","$1,695,000",Semi-Detached,"35 Winchester St , Toronto - Cabbagetown-South St. James Town",,,
/on/scarborough-real-estate/92-dunington-dr/home/DnM697kDGOb3bmwe/,"$1,849,000","$1,812,500",Detached,"92 Dunington Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/etobicoke-real-estate/2633-35-viking-lane/home/ZEXrx30nEJNyOklN/,"$748,800","$725,000",Condo Apt,"2633 - 35 Viking Lane , Etobicoke - Islington-City Centre West",,,
/on/richmond-hill-real-estate/912-22-clarissa-dr/home/L5VXv3l9NlxYj2q8/,"$643,000","$628,000",Condo Apt,"912 - 22 Clarissa Dr , Richmond Hill - Harding",,,
/on/mississauga-real-estate/920-apple-gate-crt/home/XeEn7X6O5KDYrPo8/,"$1,199,999","$1,180,000",Detached,"920 Apple Gate Crt , Mississauga - Creditview",,,
/on/markham-real-estate/24-barker-crt/home/mLzQ1y5lrrqYqdeK/,"$1,788,888","$2,070,000",Detached,"24 BARKER Crt , Markham - Sherwood-Amberglen",,,
/on/toronto-real-estate/3809-16-harbour-st/home/NAKv53DaLzdYMnxB/,"$928,000","$900,000",Condo Apt,"3809 - 16 Harbour St , Toronto - Waterfront Communities C1",,,
/on/richmond-hill-real-estate/316a-9088-yonge-st/home/b1DBW7RQ2E1yqlAp/,"$578,000","$585,000",Condo Apt,"316A - 9088 Yonge St , Richmond Hill - South Richvale",,,
/on/ajax-real-estate/11-duffin-st/home/6VLaGyG2zZBYW1ZD/,"$925,000","$810,000",Detached,"11 Duffin St , Ajax - Central West",,,
/on/toronto-real-estate/909-1201-dundas-st-e/home/0Zaw5Yow6PqYn961/,"$949,900","$949,900",Condo Apt,"909 - 1201 Dundas St E , Toronto - South Riverdale",,,
/on/markham-real-estate/35-albert-firman-lane/home/mZRW7naaj1ayEBO9/,"$1,249,990","$1,210,000",Freehold Townhouse,"35 Albert Firman Lane , Markham - Cachet",,,
/on/pickering-real-estate/1227-cedarcroft-cres/home/VgAaOyL0XgNyGxMb/,"$1,140,000","$1,073,000",Detached,"1227 Cedarcroft Cres , Pickering - Liverpool",,,
/on/mississauga-real-estate/3302-36-elm-dr/home/0A9X3jPRxb1yvgxV/,"$649,000","$635,000",Condo Apt,"3302 - 36 Elm Dr , Mississauga - Fairview",,,
/on/north-york-real-estate/2006-56-forest-manor-rd/home/ZxwR7MwJWexYKabB/,"$649,000","$621,000",Condo Apt,"2006 - 56 Forest Manor Rd , North York - Henry Farm",,,
/on/vaughan-real-estate/5205-950-portage-pkwy/home/owJKR7PR0QGYXeLP/,"$559,000","$535,000",Condo Apt,"5205 - 950 Portage Pkwy , Vaughan - Vaughan Corporate Centre",,,
/on/north-york-real-estate/3001-275-yorkland-rd/home/weQp5yOwwEVyd0ZE/,"$479,990","$467,500",Condo Apt,"3001 - 275 Yorkland Rd , North York - Henry Farm",,,
/on/toronto-real-estate/40-rogers-rd/home/BXeEn7XXEXd7rPo8/,"$1,119,900","$1,119,900",Semi-Detached,"40 Rogers Rd , Toronto - Oakwood Village",,,
/on/vaughan-real-estate/15-ivory-crt/home/B5bO3xX2v8V3kWVP/,"$1,499,000","$1,480,000",Detached,"15 Ivory Crt , Vaughan - West Woodbridge",,,
/on/scarborough-real-estate/4-2075-warden-ave/home/weQp5yOEEBB3d0ZE/,"$799,000","$800,000",Condo Townhouse,"4 - 2075 Warden Ave , Scarborough - Tam O'Shanter-Sullivan",,,
/on/toronto-real-estate/1510-19-bathurst-st/home/weQp5yO4nPb7d0ZE/,"$628,000","$610,800",Condo Apt,"1510 - 19 Bathurst St , Toronto - Waterfront Communities C1",,,
/on/mississauga-real-estate/404-lara-woods/home/5VXv3lXoj9g3j2q8/,"$925,000","$915,000",Semi-Detached,"404 Lara Woods , Mississauga - Mississauga Valleys",,,
/on/markham-real-estate/23-ryler-way/home/XRla7gxQ6x53jEvL/,"$1,289,900","$1,275,000",Semi-Detached,"23 Ryler Way , Markham - Cedarwood",,,
/on/etobicoke-real-estate/1227-5-mabelle-ave/home/Z5BX32z04xD3Dar0/,"$599,999","$575,000",Condo Apt,"1227 - 5 Mabelle Ave , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/4-joanith-dr/home/BXeEn7XPN1q7rPo8/,"$1,089,000","$1,060,000",Detached,"4 Joanith Dr , Toronto - O'Connor-Parkview",,,
/on/vaughan-real-estate/136-windward-cres/home/5xLkv3VPRBnyDBNr/,"$1,289,900","$1,272,900",Detached,"136 Windward Cres , Vaughan - Vellore Village",,,
/on/markham-real-estate/1-sir-galahad-pl/home/wJKR7P8nBvp7XeLP/,"$1,288,000","$1,217,500",Detached,"1 Sir Galahad Pl , Markham - Markham Village",,,
/on/pickering-real-estate/318-2550-castlegate-crossing-dr/home/5xLkv3Vb2W63DBNr/,"$675,000","$670,000",Condo Townhouse,"318 - 2550 Castlegate Crossing Dr , Pickering - Duffin Heights",,,
/on/mississauga-real-estate/604-4460-tucana-crt/home/BGMnKYq8rg13w1Qr/,"$575,000","$578,000",Condo Apt,"604 - 4460 Tucana Crt , Mississauga - Hurontario",,,
/on/vaughan-real-estate/d518-8-beverley-glen-blvd/home/56k97wqXJzPYKRjD/,"$595,000","$590,000",Condo Apt,"D518 - 8 Beverley Glen Blvd , Vaughan - Beverley Glen",,,
/on/north-york-real-estate/1709-880-grandview-way/home/PXRla7gW0O57jEvL/,"$538,000","$678,000",Condo Apt,"1709 - 880 Grandview Way , North York - Willowdale East",,,
/on/markham-real-estate/1-sir-galahad-pl/home/wJKR7P8nBvp7XeLP/,"$1,288,000","$1,217,500",Detached,"1 Sir Galahad Pl , Markham - Markham Village",,,
/on/scarborough-real-estate/8-whistling-hills-dr/home/BXeEn7XOVbqyrPo8/,"$999,900","$1,106,000",Link,"8 Whistling Hills Dr , Scarborough - Milliken",,,
/on/toronto-real-estate/589-oriole-pkwy/home/2Zpj39ENbRP3DrK8/,"$1,699,900","$1,712,000",Detached,"589 Oriole Pkwy , Toronto - Yonge-Eglinton",,,
/on/etobicoke-real-estate/810-2045-lake-shore-blvd-w/home/L4KAX7NaOVqyeRPJ/,"$799,000","$900,000",Condo Apt,"810 - 2045 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/toronto-real-estate/77-douglas-cres/home/JKdOYrG5JNzy54lW/,"$1,395,000","$1,500,000",Condo Townhouse,"77 Douglas Cres , Toronto - Leaside",,,
/on/vaughan-real-estate/175-belair-way/home/amgL7A4k9xLyZ1MW/,"$1,549,000","$1,512,500",Detached,"175 Belair Way , Vaughan - East Woodbridge",,,
/on/scarborough-real-estate/85-port-royal-tr/home/MWBVyZ9LxBgYKemj/,"$1,209,000","$1,168,000",Detached,"85 Port Royal Tr , Scarborough - Milliken",,,
/on/ajax-real-estate/79-803-finley-ave/home/weQp5yOdX17d0ZE2/,"$699,900","$690,000",Det Condo,"79 - 803 Finley Ave , Ajax - South West",,,
/on/markham-real-estate/131-frederick-wilson-ave/home/oK8OgYBk0edyJmG2/,"$973,000","$950,000",Condo Townhouse,"131 Frederick Wilson Ave , Markham - Cornell",,,
/on/mississauga-real-estate/4212-shelby-cres/home/damgL7AZkAb3Z1MW/,"$949,000","$1,090,000",Detached,"4212 Shelby Cres , Mississauga - Rathwood",,,
/on/north-york-real-estate/5-oxbow-rd/home/RdXze3em6np38m9K/,"$4,890,000","$4,428,888",Detached,"5 Oxbow Rd , North York - Banbury-Don Mills",,,
/on/markham-real-estate/323-48-suncrest-blvd/home/BXeEn7XKGkEyrPo8/,"$539,000","$509,000",Condo Apt,"323 - 48 Suncrest Blvd , Markham - Commerce Valley",,,
/on/toronto-real-estate/72-oxford-st/home/amgL7A4lBwpyZ1MW/,"$1,299,999","$1,250,000",Freehold Townhouse,"72 Oxford St , Toronto - Kensington-Chinatown",,,
/on/ajax-real-estate/76-angier-cres/home/6VLaGyGxEWJ7W1ZD/,"$779,999","$827,500",Freehold Townhouse,"76 Angier Cres , Ajax - South East",,,
/on/mississauga-real-estate/363-3055-tomken-rd/home/MB5bO3xQXBgYkWVP/,"$399,900","$435,000",Condo Townhouse,"363 - 3055 Tomken Rd , Mississauga - Applewood",,,
/on/toronto-real-estate/ph07-725-don-mills-rd/home/DO1w3Wq1xWVy8Jg0/,"$549,900","$537,000",Condo Apt,"PH07 - 725 Don Mills Rd , Toronto - Flemingdon Park",,,
/on/scarborough-real-estate/130-26-livingston-rd/home/ZNkKJ3Jgk5ZYd4V6/,"$749,999","$820,000",Condo Townhouse,"130 - 26 Livingston Rd , Scarborough - Guildwood",,,
/on/vaughan-real-estate/301-chatfield-dr/home/ZxwR7MwJQ9mYKabB/,"$1,995,000","$1,850,000",Detached,"301 Chatfield Dr , Vaughan - Vellore Village",,,
/on/toronto-real-estate/146-pickering-st/home/2Zpj39ENGQO3DrK8/,"$1,349,900","$1,650,000",Detached,"146 Pickering St , Toronto - East End-Danforth",,,
/on/etobicoke-real-estate/116-ravenscrest-dr/home/gaQmD7zOzPM3J9Bo/,"$1,591,000","$1,595,000",Detached,"116 Ravenscrest Dr , Etobicoke - Princess-Rosethorn",,,
/on/vaughan-real-estate/18-ten-pines-rd/home/JRv53KDNe4qYVPW4/,"$1,788,000","$1,780,000",Detached,"18 Ten Pines Rd , Vaughan - Kleinburg",,,
/on/toronto-real-estate/3310-125-blue-jays-way/home/0Zaw5Yoexpp7n961/,"$449,000","$428,500",Condo Apt,"3310 - 125 Blue Jays Way , Toronto - Waterfront Communities C1",,,
/on/vaughan-real-estate/2101-7890-bathurst-st/home/0J6Em7b0qJdYXBeq/,"$739,000","$716,500",Condo Apt,"2101 - 7890 Bathurst St , Vaughan - Beverley Glen",,,
/on/etobicoke-real-estate/208-2083-lake-shore-blvd-w/home/xmZRW7n05LaYEBO9/,"$599,999","$550,000",Condo Apt,"208 - 2083 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/toronto-real-estate/21-methuen-ave/home/ZNkKJ3J26kx3d4V6/,"$1,299,000","$1,380,000",Detached,"21 Methuen Ave , Toronto - Lambton Baby Point",,,
/on/pickering-real-estate/1160-sepia-sq/home/NkKJ3JdNEEWyd4V6/,"$978,900","$940,000",Freehold Townhouse,"1160 Sepia Sq , Pickering - Rural Pickering",,,
/on/north-york-real-estate/1003-205-hilda-ave/home/jAXw7QwlZPaYQOzg/,"$600,000","$620,000",Condo Apt,"1003 - 205 Hilda Ave , North York - Newtonbrook West",,,
/on/toronto-real-estate/77-o-connor-dr/home/L5VXv3lz0wGyj2q8/,"$899,000","$850,000",Detached,"77 O'connor Dr , Toronto - Broadview North",,,
/on/toronto-real-estate/806-indian-rd/home/N0A9X3jDwaDyvgxV/,"$1,399,000","$1,400,000",Duplex,"806 Indian Rd , Toronto - Junction Area",,,
/on/toronto-real-estate/1912-19-grand-trunk-cres/home/damgL7AVr253Z1MW/,"$729,000","$665,000",Condo Apt,"1912 - 19 Grand Trunk Cres , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/1023-22-east-haven-dr/home/02Zpj39G4O0yDrK8/,"$549,900","$630,000",Condo Apt,"1023 - 22 East Haven Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/vaughan-real-estate/64-mediterra-dr/home/jAXw7Qw1qqXYQOzg/,"$1,224,900","$1,200,000",Semi-Detached,"64 Mediterra Dr , Vaughan - Vellore Village",,,
/on/toronto-real-estate/1505-30-ordnance-st/home/jJKdOYr9QNP354lW/,"$534,990","$535,000",Condo Apt,"1505 - 30 Ordnance St , Toronto - Niagara",,,
/on/scarborough-real-estate/20-horseshoe-cres/home/5VXv3lXOmwx3j2q8/,"$849,000","$819,000",Detached,"20 Horseshoe Cres , Scarborough - Malvern",,,
/on/etobicoke-real-estate/1101-2212-lake-shore-blvd-w/home/a6zqW7d99NV35eZE/,"$799,000","$810,000",Condo Apt,"1101 - 2212 Lake Shore Blvd , Etobicoke - Mimico",,,
/on/north-york-real-estate/1602-30-inn-on-the-park-dr/home/AKv53DD22rr3MnxB/,"$647,500","$647,500",Condo Apt,"1602 - 30 Inn On The Park Dr , North York - Banbury-Don Mills",,,
/on/toronto-real-estate/2215-400-adelaide-st-e/home/wJKR7P8nlDg7XeLP/,"$668,000","$655,000",Condo Apt,"2215 - 400 Adelaide St E , Toronto - Moss Park",,,
/on/toronto-real-estate/2509-38-grenville-st/home/2Z5BX32w8o5YDar0/,"$828,000","$810,000",Condo Apt,"2509 - 38 Grenville St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/38-grenville-st/home/weQp5yOJXGVYd0ZE/,"$828,000","$810,000",Condo Apt,"38 GRENVILLE St , Toronto - Bay Street Corridor",,,
/on/scarborough-real-estate/1508-185-bonis-ave/home/NAKv53Dpd63MnxBV/,"$549,000","$520,000",Condo Apt,"1508 - 185 Bonis Ave , Scarborough - Tam O'Shanter-Sullivan",,,
